  28.9943     3.15462
  29.2684     3.26082
  29.4536     3.35536
  29.7265     3.4497
  29.9428     3.56198
  30.2169     3.66818
  30.4282     3.73298
  30.6054     3.75037
  30.831     3.67266
  31.0771     3.51179
  31.174     3.3216
  31.2473     3.18489
  31.3517     3.06591
  31.4536     2.92319
  31.5281     2.79835
  31.6549     2.61402
  31.699     2.47738
  31.8313     2.34647
  31.9643     2.22149
  32.134     2.16766
  32.4242     2.14916
  32.6051     2.20216
  32.763     2.31457
  32.8954     2.46267
  33.1975     2.55693
  33.2658     2.65175
  33.4853     2.79371
  33.7295     2.89404
  33.916     3.00046
  34.1609     3.10673
  34.1957     3.16008
  34.4972     3.24841
  34.6259     3.36089
  34.9006     3.47303
  35.1175     3.59124
  35.2717     3.66805
  35.5943     3.67916
  35.8478     3.58951
  36.0106     3.4704
  36.1989     3.3156
  36.33     3.17282
  36.4021     3.02424
  36.5313     2.86365
  36.6077     2.75661
  36.7407     2.63163
  36.9912     2.51231
  37.1552     2.40506
  37.3547     2.3571
  37.5014     2.36268
  37.6823     2.41568
  37.9508     2.46847
  38.2261     2.58655
  38.4959     2.65121
  38.8328     2.79882
  39.0478     2.89923
  39.3226     3.01136
  39.5401     3.13551
  39.6371     3.22433
  39.9995     3.33626
  40.1816     3.40113
  40.4221     3.46586
  40.8566     3.42921
  41.166     3.31568
  41.3264     3.17283
  41.4656     3.10719
  -1.02426     -0.015377
  -0.643268     -0.00440892
  -0.264769     -0.0171805
  0.0279656     -0.0119392
  0.410201     0.0108988
  0.934756     -0.00221964
  1.22687     -0.00291327
  1.46118     0.00246674
  1.72346     -0.00409245
  1.89686     -0.0223134
  2.33627     -0.011484
  2.65759     -0.012247
  3.097     -0.00141762
  3.2126     -0.0135649
  3.47737     0.00361558
  3.70857     -0.020679
  4.06097     -0.00370662
  4.55631     -0.0167556
  4.70424     0.000702307
  5.1424     -0.000338148
  5.58306     0.0223611
  5.93671     0.0512034
  6.35314     0.121451
  6.55886     0.132836
  6.9094     0.132003
  7.1698     0.107639
  7.57565     0.0769936
  8.15738     0.0518666
  8.62476     0.0507568
  8.91998     0.0797378
  9.12571     0.0911221
  9.33392     0.126246
  9.72051     0.190629
  10.0518     0.284824
  10.3831     0.37902
  10.7175     0.502891
  10.8996     0.567758
  11.114     0.662232
  11.2651     0.709364
  11.5292     0.72061
  11.7548     0.642901
  11.9444     0.499977
  12.2489     0.338971
  12.4993     0.219649
  12.7846     0.153671
  13.1618     0.129029
  13.4844     0.140136
  14.114     0.292988
  14.4795     0.434593
  14.7884     0.594143
  15.0669     0.741892
  15.254     0.854239
  15.5293     0.972313
  15.6313     1.10861
  15.8507     1.25056
  16.0378     1.36291
  16.1907     1.42785
  16.3971     1.44516
  16.5071     1.3796
  16.614     1.28437
  16.7196     1.17726
  16.7973     1.08209
  16.9334     0.986788
  16.9526     0.89176
  17.0887     0.796455
  17.1931     0.677479
  17.2993     0.576308
  17.4329     0.457262
  17.7393     0.314061
  18.0855     0.271684
  18.5293     0.324058
  18.804     0.436197
  19.0781     0.542402
  19.3261     0.67835
  19.5157     0.814437
  19.7345     0.950455
  19.9247     1.09248
  20.1473     1.2641
  20.4009     1.45347
  20.5327     1.59563
  20.6632     1.72592
  20.8876     1.91535
  21.0766     2.0455
  21.314     2.08056
  21.4489     1.97338
  21.6639     1.79478
  21.8465     1.58657
  21.941     1.37264
  22.013     1.22406
  22.1727     1.07527
  22.2721     0.908811
  22.4592     0.742147
  22.594     0.634972
  22.8457     0.527519
  23.1645     0.503016
  23.4635     0.567607
  23.9166     0.709004
  24.1721     0.916172
  24.5115     1.08752
  24.7384     1.30069
  24.9628     1.49013
  25.1872     1.67956
  25.3526     1.86319
  25.5192     2.0587
  25.7131     2.23633
  25.9363     2.41389
  26.2365     2.49035
  26.4925     2.42444
  26.7355     2.2339
  26.861     2.0377
  26.9617     1.88312
  27.0865     1.68098
  27.1288     1.52654
  27.2854     1.34807
  27.3897     1.2291
  27.4923     1.09232
  27.7694     0.949185
  28.0516     0.853532
  28.3443     0.858774
  28.7017     0.923225
  28.9174     1.02957
  29.2549     1.18311
  29.4184     1.34894
  29.6689     1.50863
  29.8038     1.68047
  29.9959     1.84029
  30.1302     2.0062
  30.3888     2.24304
  30.5833     2.4266
  30.7817     2.64578
  31.0023     2.7996
  31.2771     2.91174
  31.6214     2.85156
  31.7792     2.68497
  31.9072     2.51251
  32.0936     2.33991
  32.2508     2.16738
  32.3515     2.01279
  32.5068     1.82246
  32.669     1.69741
  32.8318     1.5783
  33.0232     1.45318
  33.3383     1.39306
  33.6304     1.39237
  33.9306     1.46883
  34.4192     1.66951
  34.6734     1.86481
  34.8357     2.01877
  35.0296     2.1964
  35.2273     2.40964
  35.3889     2.55767
  35.4921     2.70583
  35.6488     2.80638
  35.7806     2.94854
  35.9695     3.07869
  36.1268     3.18517
  36.3978     3.2617
  36.6582     3.23734
  36.9086     3.11802
  37.1286     2.98689
  37.3206     2.86771
  37.4536     2.74273
  37.6475     2.64135
  37.8408     2.53403
  38.1472     2.39083
  38.3982     2.27745
  38.8016     2.22306
  39.2758     2.28723
  39.5804     2.40524
  39.8265     2.52338
  40.0167     2.66541
  40.2349     2.79549
  40.3959     2.93758
  40.5855     3.07367
  40.7751     3.20975
  40.9622     3.3221
  41.2394     3.45798
  41.5135     3.56418
